92 -1837623.04688 2117709.22852 2870218.75
93 2631984.86328 -2385798.82812 -4010026.36719
94 2172195.55664 -3285709.7168 -3617325.92773
95 -1372789.18457 2455695.06836 4380621.09375
96 -630264.770508 1775532.71484 4355841.79688
97 -1111557.55021 1483205.81075 2968929.15637
98 -1428043.70117 1132587.89062 3705404.05273
99 -1559919.92188 1846607.05566 3626817.62695
100 -70493.5056202 1591293.07845 3116539.26722
101 -533886.580816 2185924.92046 2680801.62655
102 3640414.30664 1457738.8916 -1102349.24316
103 3594662.8418 1747763.30566 13251.0299683
104 4451187.01172 1867042.48047 -498220.64209
105 3295329.58984 2301926.26953 -685288.635254
106 4578196.28906 806131.958008 -740448.852539
107 3672544.18945 510254.272461 -1602528.93066
108 4157247.07031 954789.428711 -2226280.27344
109 4132686.03516 2136960.44922 -1613899.78027
110 3200768.06641 1251758.42285 -2303524.41406
111 3079217.77344 2398343.75 -1428582.76367
112 3294337.56293 961057.017881 -688265.522761
113 4817859.86328 1775814.33105 -1287048.9502
114 -2023540.89355 3260648.19336 875393.493652
115 -3236325.92773 3569987.54883 436939.483643
116 -2384831.29883 3933874.26758 743045.654297
117 -2343237.79297 3413755.12695 40513.8931274
118 -2528036.86523 3620844.23828 1914784.91211
119 -3092300.04883 2637632.56836 1173130.49316
120 -2397302.79035 2276523.87318 1149077.18897
121 -2136378.07344 2742342.10607 406753.611712
122 -1602153.19824 3682844.9707 303810.211182
123 -1371951.39111 3156671.96359 634957.868467
124 -2286667.23633 -2491082.51953 -2193310.79102
125 -2469260.25391 -3064048.0957 -1506720.45898
126 -3270228.51562 -2620912.8418 -2451700.92773
127 -2884957.76367 -3486251.70898 -2666451.17188
128 -2369008.42933 -1304624.38599 -2221655.75039
129 -2369080.61094 -2032927.90925 -1582612.13652
130 -1527257.18944 -2493790.01653 -1923147.63624
131 -1808838.0127 -2204030.0293 -2830351.31836
132 -1937984.49707 -3648091.79688 -2464799.07227
133 -1799236.86016 -2758309.57051 -1185105.49499
134 2592614.82208 3922406.25034 -3275053.83034
135 2723716.82864 4128471.83342 -2893092.97431
136 2277735.5957 3871055.17578 -2756301.51367
137 3031217.5293 3343055.41992 -2627384.27734
138 3024338.84262 4124547.5064 -2583482.61703
139 2266269.28711 4229364.74609 -2231727.53906
140 2178001.2207 3044208.25195 -2397529.54102
141 2577435.23102 4408079.60708 -2599723.40981
142 1468494.14062 -3385345.45898 -3054315.91797
143 259846.557617 3560214.84375 2303338.86719
144 -1002426.69678 3337501.95312 2050035.15625
145 -909481.201172 3964776.12305 2688211.91406
146 -239592.315674 3753324.21875 1318385.86426
147 622268.249512 2877522.2168 3130359.61914
148 390508.93846 2196386.93498 2696921.80103
149 777275.464805 2687911.14748 2102611.83176
150 1247897.78172 -5349316.77024 -1631092.03236
151 1770593.09779 -5163608.10643 -1742139.89258
152 1393221.58909 -5158031.78583 -2070396.50794
153 1493584.22852 -4690211.42578 -1708792.72461
154 317773.956299 4314357.91016 1828675.1709
155 517072.509766 4619128.41797 2581607.91016
156 1215325.19531 3807020.26367 2441238.52539
157 1236876.70898 2897008.54492 2466975.09766
158 678212.463379 3646270.26367 1550344.9707
159 311960.535244 3070764.81761 1650176.97821
160 -4116392.19413 -13315.7420602 3985980.17997
161 -4368910.28206 187286.546019 3702762.03623
162 -4115844.17485 476252.946944 3958018.42578
163 -3582878.90625 -26192.3027039 3893540.77148
164 -3566077.41196 -721045.705331 4426746.54603
165 -2973173.33984 -135075.85144 4332293.94531
166 -3189847.86411 -558850.951784 4727098.07572
167 -3428140.625 -939488.891602 3899785.64453
168 -3029960.20508 848559.387207 4258305.66406
169 -3505790.39609 -177809.496216 4528875.96228
170 -3413572.81496 272023.374221 4594172.82227
171 -4132411.13281 154109.558105 3066365.72266
172 -3819251.50856 816989.056915 4192701.61056
173 1648115.84301 -4396976.05154 -3283780.71287
174 815346.435547 -4048214.11133 -2939095.94727
175 -2270888.91602 1160431.39648 3945135.49805
176 -1769975.62776 38318.1787521 3019224.73399
177 -1729449.8291 379739.135742 3617262.20703
178 -1556103.6377 -631824.707031 4865252.44141
179 -1016830.93262 -127751.091003 4042625.24414
180 -2200114.94247 -981088.517949 5199024.86625
181 -2300237.63892 -469147.187311 5227017.09593
182 -1693074.70703 -23129.8675537 4773669.92188
183 1756834.98257 -5397093.68394 786009.294356
184 1972869.89522 -5370074.28854 320915.116634
185 1281224.36523 -5151904.78516 119510.360718
186 2242575.19531 -4598524.90234 370712.524414
187 1995389.03794 1932512.39225 2129276.50648
188 2492967.04102 2872988.52539 2560893.79883
189 1475536.01074 2692808.59375 3118370.60547
190 2163346.67969 1870528.19824 3052951.66016
191 889816.71408 1544651.04028 3012022.47321
192 1255365.99058 2116285.72954 2489054.22614
193 1771591.55273 2064965.33203 3725425.78125
194 1194310.91309 2809697.50977 4070476.07422
195 826949.829102 1962923.70605 3590774.16992
196 -4811320.53436 -2778269.71275 -1401895.90156
197 -4742963.30278 -2615577.29646 -1869747.17937
198 -5007073.25038 -2312951.63195 -1553181.32025
199 -4748974.12109 -2042411.9873 -1210902.83203
200 -2989935.74152 1668617.40592 -725258.722275
201 -3734854.00391 1320143.79883 -1705347.16797
202 -4038436.2793 2039033.56934 -969969.299316
203 -3263156.98242 2059816.65039 -1428341.79688
204 -5081794.53389 2475652.12729 -937769.086705
205 -4976573.52695 2471215.8219 -1399895.81485
206 -4246302.73438 2771802.97852 -851028.930664
207 -4686641.60156 2006451.53809 -488482.727051
208 -3462690.18555 2115043.70117 124817.153931
209 -3498305.66406 2970005.37109 -849445.3125
210 -4131056.64062 2557654.05273 -1764721.92383
211 -2910160.15625 4369845.70312 -74863.8534546
212 3137447.58314 1090666.26936 4669022.35505
213 3311919.11274 1536842.8327 4416130.19489
214 3457535.15625 953528.076172 3778180.41992
215 2823025.39062 1390515.74707 3497927.73438
216 3937066.33098 652479.464672 4111773.2493
217 4207001.70295 1148159.67893 3716956.55383
218 3668717.5293 197612.548828 3409089.11133
219 3632575.80634 239777.058744 4424906.77566
220 3038876.46484 191276.931763 4314678.22266
221 3530046.96074 898201.094384 4423223.17423
222 3449095.91218 2031768.17895 4099823.83227
223 3755924.51535 1363306.77711 4106984.98493
224 1381381.88524 -780714.728242 -3119658.41083
225 2152552.39519 -833584.887993 -2630903.72695
226 2407880.61523 -1534945.80078 -3811009.52148
227 1244989.01801 -2039508.4345 -2557422.07909
228 1992575.37983 -1733743.52271 -2296470.49908
229 888224.595782 -1507775.51474 -3031116.9665
230 1698935.05859 -2617138.18359 -4036942.62695
231 984551.513672 873869.20166 -3854832.76367
232 716878.479004 1238441.40625 -5051469.72656
233 313558.532715 1538901.12305 -3897252.19727
234 1681054.56543 871392.211914 -4953556.64062
235 1000226.13525 410339.660645 -4939196.28906
236 1069204.11831 -4.74822012067e-10 -3332686.98701
237 1347084.59964 798058.516867 -3130250.09945
238 2071577.14844 604244.873047 -3373052.49023
239 534602.059153 925957.928284 -3332686.98701
240 936508.911133 123937.103271 -4052131.10352
241 2077771.72852 413629.638672 -4359663.57422
242 1658749.63379 1453182.00684 -4257414.55078
243 -4253604.48023 -3431449.37091 -1721889.70048
244 -4008176.19394 -3539343.95806 -2059239.65212
245 -4220700.62811 -3230338.93652 -2140910.21837
246 -3600713.86719 -3528630.37109 -1813334.83887
247 -4096979.98047 -3063181.64062 -1549145.62988
248 -4075174.80469 -2408640.625 -2407702.88086
249 -4000586.42578 -2038940.42969 -1645259.76562
250 -4457767.07996 -2853887.55548 -2194661.3592
251 -3481517.08984 -3200569.82422 -1146102.66113
252 -4416160.64453 -2730628.17383 -1011138.85498
253 -3187224.36523 -2348693.84766 -996538.879395
254 -4525251.70212 -3270499.67102 -1287955.33088
255 -4522670.6486 -3042134.1276 -1767419.06576
256 245444.503784 -3572251.46484 2881884.52148
257 795164.245605 -4016749.26758 1725642.21191
258 1243007.56836 -4568899.41406 2200091.06445
259 155951.599121 -4452006.34766 2795977.29492
260 1027541.96682 -4934999.3666 2724488.71499
261 593692.678275 -5110551.45581 2522437.87264
262 588761.681847 -4563092.54789 3415325.17945
263 538983.759243 -4863367.34102 2981619.46156
264 891691.040039 -4058136.71875 3169000.0
265 83212.0082299 -5013631.34657 2772990.53053
266 55676.3839722 -4752052.24609 2013426.26953
267 -3463724.60938 24183.9294434 -2081319.82422
268 -3906836.18164 324343.87207 -1059896.97266
269 -4348612.79297 486886.138916 -2078808.34961
270 -4664873.04688 -230361.8927 -1460955.2002
271 -3188914.72037 -225729.366766 -1424734.76801
272 2493060.74778 -2343302.41547 -737280.067221
273 3249666.99219 -2319226.07422 -1429208.12988
274 3553244.38477 -2572437.01172 -277874.084473
275 -3212830.06317 726843.332241 -1182971.5785
276 -2428689.08631 85117.4337495 -2518774.37349
277 -2735026.66424 -495910.805676 -2126899.53188
278 -3407286.86523 -476041.778564 -3030292.23633
279 -3590370.60547 -1297182.37305 -2302685.79102
280 -4310817.38281 -520125.0 -2231547.85156
281 4060374.19953 964477.302814 -3926327.15042
282 3713112.30469 1349577.75879 -3497106.20117
283 3391993.89648 647122.009277 -4030916.99219
284 3550137.45117 665991.516113 -3122482.17773
285 1008346.09357 -2984893.81809 -1524351.35396
286 1261622.58894 -3151527.52888 -852163.527628
287 1064246.7041 -3956485.5957 -1657107.17773
288 3731364.8903 974179.559267 -4238017.2536
289 3459196.87085 1371825.00656 -4357172.61077
290 -5088847.0832 -2417550.39404 -1044981.07931
291 -5236881.31793 -1945643.71017 -1273752.1796
292 3008069.84946 781544.99843 -4813896.88259
293 2852898.68164 115795.265198 -4418231.44531
294 2559626.70898 1326646.3623 -3844913.33008
295 3374953.61891 887310.562024 -4544806.7106
296 3319466.4568 299230.991159 -4660955.18709
297 3084693.33314 1301710.92158 -4650066.20567
298 -639447.362027 5692708.92309 -130660.583773
299 -289869.628906 5235682.12891 -692673.095703
300 -156165.541454 5726728.57527 -114420.928455
301 -592250.366211 5164729.00391 265758.605957
302 -941580.322266 5152421.38672 -765849.487305
303 -1139615.60059 4547595.70312 -1246514.52637
304 -76120.8190918 5107303.22266 -1330293.82324
305 -521493.530273 4100404.78516 -782033.935547
306 -135741.904301 5651196.66604 -937256.836271
307 -395224.954354 5554450.6268 -1350842.50372
308 -849057.686924 5640107.84262 -548802.849741
309 -596435.239179 5622507.07535 -929827.507177
310 341893.927481 5628549.37466 -1017565.95825
311 186625.854976 5703037.98846 -522903.903673
312 257745.361328 4804234.86328 -386152.038574
313 -148173.553467 -24465.2824402 5168791.50391
314 406371.551514 443923.614502 4474329.58984
315 -357009.94873 508131.347656 4406050.29297
316 531290.95459 -678934.936523 4709113.76953
317 325041.229248 246665.466309 5248955.07812
318 1152406.00586 355166.412354 4459916.01562
319 986593.322754 921191.40625 4809751.46484
320 823123.413086 517294.128418 5101449.21875
321 -2.14313189851e-10 -2.62457961966e-26 3500000.0
322 313464.233398 1094816.16211 4011695.3125
323 600199.09668 325773.193359 3735994.62891
324 666161.132812 -277759.429932 4141554.6875
325 797252.380371 -89821.1135864 5044145.50781
326 1209007.08008 -3185747.07031 -2188397.46094
327 756029.467634 -2629199.72051 -2183054.8032
328 47942.5420902 -3060233.43859 -1697843.57759
329 -26335.4415894 -3681811.52344 -2145968.99414
330 -3905382.8125 -3019504.63867 770642.456055
331 -4547260.25391 -2715036.13281 438664.123535
332 -4070649.6582 -2757255.12695 -419648.895264
333 -4240375.97656 -3283600.58594 10693.7332153
334 -4677708.82446 -3117328.58711 1110946.72848
335 -4310750.48828 -2450929.19922 1388490.84473
336 -4110258.03523 -3704012.23401 1489621.51371
337 -4441811.16271 -3287743.6281 1514580.94226
338 -3451071.5332 -2879995.84961 1558310.54688
339 286778.717041 3951661.62109 -709211.242676
340 1292812.25586 4547466.79688 79825.5157471
341 260931.976318 4036524.16992 619405.761719
342 -4239492.1875 -1824831.17676 693295.043945
343 -3339771.48438 -2379557.86133 374372.253418
344 1400341.91895 940873.840332 3813745.84961
345 1731578.27948 5373296.72735 -980927.592578
346 1349167.17754 5411373.33277 -1315175.49417
347 1891071.83084 5216730.52821 -1429150.07142
348 1490619.87305 4605719.72656 -744908.691406
349 1069204.11831 -4.74822012067e-10 3332686.98701
350 1379243.26399 760978.539068 3125475.91285
351 534602.059153 925957.928284 3332686.98701
352 888488.418649 -5614478.04895 -721889.581399
353 1077699.71522 -5502535.88748 -1180492.32561
354 517985.353011 -5606088.61318 -1066002.64318
355 719752.868652 -5129630.85938 -923479.919434
356 -534602.059153 -925957.928284 -3332686.98701
357 -1399692.38281 -1449125.73242 -3527681.39648
358 -430883.361816 -867743.95752 -4073122.55859
359 -1665834.10645 -1388504.39453 -4564492.1875
360 -1885197.14355 -376494.293213 -3635359.375
361 -1762504.39453 -19001.9817352 -4841631.34766
362 -969926.330566 -739007.202148 -4975827.63672
363 -1222343.26172 1425733.39844 -4753216.79688
364 -4605582.3977 -1666053.2461 -2974185.15885
365 -4313100.47368 -2124328.22336 -3117257.43298
366 -4349360.77154 -1636512.29635 -3352281.07158
367 -4234094.23828 -1259856.44531 -2852149.16992
368 -3462841.24803 -2785789.49557 -3616767.53156
369 -3655195.04147 -2315920.03032 -3756190.04072
370 -3811485.5957 -2035443.96973 -3040469.23828
371 -3106980.46875 -1850120.4834 -3148079.10156
372 -4604686.3889 -1984296.88095 -2773504.84912
373 4679088.36517 3046589.80657 -1287370.42898
374 3811710.69336 2933664.0625 -1916386.47461
375 3678606.93359 3337776.36719 -1043316.52832
376 -4527875.0 -1733268.18848 -2203592.5293
377 -4136769.40656 -2661914.84352 -2938409.13469
378 -4845215.36144 -3057164.20599 -102640.726974
379 -5054124.96034 -2695259.97214 -155867.147878
380 -4576870.72943 -3374777.07415 704296.830792
381 -4954310.71036 -2667407.42891 1082886.41759
382 -3240711.91406 -3517932.61719 -290271.209717
383 -4734059.96808 -3214717.277 295244.047467
384 1699214.35547 -2503862.79297 2903185.05859
385 1715806.88477 -3904812.25586 2782193.35938
386 2792928.71094 -3275829.10156 2747748.53516
387 2186059.32617 -2937520.01953 3478320.80078
388 953705.871582 5221959.96094 -692197.387695
389 2489233.88672 -2342279.54102 2399376.46484
390 2291574.95117 -1426736.20605 2854353.02734
391 2616274.41406 -2218389.89258 3899067.62695
392 1554226.5625 -3244397.2168 2018329.3457
393 1089444.82422 -3160316.16211 3837427.00195
394 1711470.94727 -2184491.21094 3907978.02734
395 913397.399902 -2701963.37891 3047414.30664
396 416018.908378 5516478.05712 -1492748.50971
397 494186.616804 5366247.96599 -1947321.84174
398 939332.975723 5410093.29847 -1637511.5458
399 540288.330078 4526076.66016 -1449148.07129
400 1481569.00171 5245867.79195 -1765991.05393
401 1206830.44434 4809835.9375 -1927061.40137
402 -3235406.94346 -4592455.50485 -1128890.75918
403 -3029641.33446 -4604448.89899 -1566277.02566
404 -2989774.16992 -3888757.08008 -1736831.66504
405 -2642048.33984 -3927166.50391 -997959.655762
406 -3432002.64744 -4342517.76128 -1482159.68132
407 -3594333.83958 -4073229.80803 -1822762.51351
408 -3386024.73473 -4053027.39985 -2222769.75681
409 -3221765.30308 -4338479.80739 -1905445.16917
410 -2414109.86328 -4391987.30469 -1750330.07812
411 -2814641.26977 -4573289.536 -1998929.04887
412 -2599793.891 -4497835.38125 -2417322.61139
413 -3012368.46398 -4284990.66783 -2323228.6185
414 1388456.75087 2585056.62601 -1907791.9413
415 1558418.82324 3251417.72461 -1755427.85645
416 1312539.30664 2766787.8418 -2556520.75195
417 700788.452148 3646500.97656 -2024799.68262
418 1123578.61328 3702881.83594 -1161798.46191
419 1760411.01074 4119300.78125 -1646404.90723
420 2035783.00513 2367574.65713 -1581195.05404
421 2358658.69141 3112815.67383 -1579499.38965
422 699346.598777 3037304.1491 -1592387.46562
423 1618492.35341 2906004.58595 -1088861.72143
424 696588.989258 2127716.06445 -4578105.46875
425 540405.578613 2134260.49805 -3486086.66992
426 594425.231934 3196945.3125 -4186911.13281
427 46622.3258972 2453550.53711 -4699364.74609
428 1201968.87207 2750036.86523 -4329469.72656
429 1045185.18066 1618213.13477 -3652534.42383
430 -103769.599915 1556536.9873 -4865908.69141
431 459732.791503 2750701.07535 -5005515.89294
432 503693.941149 2258989.27669 -5241770.67998
433 5127237.31723 2556631.37274 89294.5502222
434 3895360.10742 2677470.70312 116770.874023
435 4839534.10007 3067775.11596 -23780.9197178
436 4478637.69531 2794820.3125 -502465.362549
437 5578516.03328 565252.985791 -1180486.31018
438 5441668.80696 748620.000439 -1631167.8915
439 5521496.60531 197342.071583 -1518891.48538
440 4956821.77734 490686.828613 -1458927.6123
441 4373045.89844 1918213.37891 554736.877441
442 2455698.1262 2330852.28729 -886946.631909
443 5154741.01978 2395331.88071 -723830.228846
444 4990593.05153 2554618.92833 -1183555.29025
445 2747619.0313 4915893.60664 -1057109.12728
446 2237137.17038 5168170.25364 -1057418.32321
447 2430373.63386 4975836.80285 -1472152.20382
448 2346517.33398 4560138.67188 -1239713.50098
449 4536939.38683 3372833.25715 -934385.798127
450 5278307.15476 2214858.27596 -258411.294944
451 5018288.74004 2740425.42549 -373826.977181
452 -2857264.44983 4961948.58718 219102.902444
453 -2891302.7225 4940714.9643 -250208.329974
454 -2349414.30664 4692215.33203 493041.992188
455 -3175082.13873 4743574.87566 500250.748484
456 -3556594.85829 4482803.38431 296659.453918
457 -3107211.42578 4275901.36719 762601.928711
458 -3590289.62015 4462205.16236 -177328.882379
459 -3333296.875 3890084.47266 -525941.589355
460 -3255433.4062 4694562.25624 -442875.332459
461 2801730.40676 -1009465.90256 4895322.80033
462 2415286.13281 -350910.125732 4704389.64844
463 3195634.72036 -716307.446553 4701884.98116
464 2770985.5957 -464276.855469 3867885.25391
465 1498696.41113 -286227.966309 4878353.02734
466 1831881.95801 -93848.6099243 5137093.26172
467 1836280.27344 516772.583008 4915264.16016
468 2323150.87891 633779.47998 4220497.07031
469 1697720.21484 -712635.070801 3780785.15625
470 2144100.62281 132211.722708 5312085.52074
471 2343426.73994 -273652.398566 5221720.5478
472 2045961.58161 -651219.830548 5312518.60598
473 2469751.51933 -747790.939708 5116056.6986
474 1839098.02246 -827458.92334 4989963.86719
475 1473203.73535 -1530623.16895 3303042.23633
476 710028.991699 -1520895.75195 4418623.53516
477 1653523.22302 -1491165.36289 2700423.45039
478 1153533.32488 -2133391.62324 2523489.85539
479 534602.059153 -925957.928284 3332686.98701
480 1351263.6105 -826051.906014 3121173.642
481 2399271.97266 -1467937.5 3791641.35742
482 -1201564.02393 465488.38276 5583230.64739
483 -1631968.62793 668871.21582 4996096.67969
484 -1073065.67383 989385.925293 5034527.34375
485 -758477.905273 359921.630859 4973895.50781
486 -1525323.53124 1247274.78898 5380575.59429
487 -1155995.36133 1771552.49023 4887696.28906
488 -1801710.69336 1645163.57422 4588819.82422
489 -1018577.76137 1701994.59328 5375743.08803
490 -555128.234863 1357251.83105 5001150.39062
491 -952271.285185 868109.980069 5583230.64739
492 -1005104.87772 1234786.65311 5504358.82788
493 -605534.057617 843142.39502 5340707.03125
494 -1367818.23425 802478.202793 5506178.53071
495 3019413.35071 1727199.09016 -387203.203108
496 3325517.1226 1067873.37937 224905.119897
497 -816499.617773 -15838.0933331 -5671505.755
498 -317207.388819 181800.209658 -5718323.89396
499 -4979628.24694 2826956.78177 -210992.597793
500 -5149494.25794 2468598.64651 -470775.540856
501 -4933540.13217 2835129.57645 -674627.340837
502 -1008829.99801 1443747.14487 -5452591.69724
503 -1095477.68216 891220.442274 -5553247.22763
504 -4836933.99871 2452565.3312 -1849835.88146
505 -4715432.90355 2837504.66534 -1595669.07794
506 2797185.30273 -3049154.54102 -3269010.49805
507 3406887.72211 -3133693.47873 -3377274.23084
508 3276479.78902 -2862292.00054 -3728922.72591
509 3438868.4082 -2727989.01367 -3076190.67383
510 449969.250291 -2123650.40653 -2745475.66455
511 41174.9330619 -2591413.63713 -2352207.4709
512 -742268.554688 -3364134.27734 -2102368.89648
513 1091202.88086 -3654853.02734 -3687281.73828
514 -301883.148193 -3666240.47852 -2957197.26562
515 4180192.56769 -2139081.42296 -3283781.47308
516 4308848.7333 -1691374.74072 -3377273.17225
517 3987913.61099 -1910983.93418 -3643842.12537
518 3648428.95508 -1428938.47656 -3586910.88867
519 3011907.71484 -1124930.54199 -2600807.61719
520 4022302.49023 -911963.989258 -3340555.66406
521 2700686.2793 -730954.589844 -3212180.41992
522 3197030.27344 -1907767.82227 -3794795.41016
523 3578384.52148 -1792288.33008 -2818947.75391
524 3772635.34768 -1694106.89368 -3966122.08161
525 3553417.0337 -1497779.85831 -4238252.33801
526 3840322.09654 -2329734.09082 -3557691.00132
527 3644247.24587 -2087751.7836 -3897903.8599
528 -977319.274902 -4110721.67969 1244354.24805
529 -656227.050781 -5197888.67188 458471.466064
530 -1289747.07031 -5026695.3125 816927.734375
531 -1159131.10352 -3876181.64062 302684.173584
532 5467588.35116 1122897.39283 -1295175.30376
533 5300892.29808 1293678.01548 -1749239.27365
534 -388388.75446 -3352164.419 928519.188484
535 -1168271.02915 -3225820.16506 692262.28058
536 -1492169.43359 -3532541.01562 1211343.50586
537 -3641122.31445 1892503.41797 3370915.52734
538 -2360415.03906 2124057.12891 3567647.94922
539 -3477273.19336 2095171.875 2593703.125
540 -2984596.67969 2681825.92773 3439189.94141
541 -2813427.24609 1475002.44141 2912907.22656
542 -3064723.14453 1773488.52539 3927020.01953
543 -3644049.51088 3066369.06578 3186092.264
544 -3635036.86523 2937652.83203 2530014.16016
545 -3710332.6142 2672897.47278 3452817.8336
546 -2631911.37695 2421654.05273 2234260.98633
547 -3015580.61379 2517851.89861 4171282.22234
548 -2511996.05495 2893982.77037 4260004.64139
549 -1900047.33953 -2913679.49132 -387675.030681
550 -2406080.07297 -2541209.758 55060.4057963
551 -2156036.13281 -3490268.06641 143591.323853
552 -2542885.98633 -4303416.99219 -231587.387085
553 -1894983.69147 -2911892.5733 424167.95095
554 -2210287.10938 -3214840.57617 918051.147461
555 5321599.91655 -2114590.39093 204894.623518
556 5511523.31076 -1564660.4787 88591.0906413
557 4888092.28516 -2110854.98047 -137373.291016
558 5121243.65234 -1460812.25586 570445.922852
559 5393188.82018 -1918191.77157 -258756.018944
560 4962960.9375 -1141019.40918 -49494.0299988
561 5075737.19032 -2639457.0646 321027.068841
562 4376781.73828 -1900688.84277 609008.728027
563 3979137.20703 -1173407.4707 244869.9646
564 4784487.79297 -1721881.46973 -802545.349121
565 3819291.25977 -1832275.87891 -891034.667969
566 5233461.74798 -2253078.9287 -606146.412552
567 -4387301.75781 -381946.044922 -3005962.40234
568 -4247183.55738 -268201.510018 -3836977.94884
569 -3823688.23242 411271.392822 -3495561.03516
570 -3370543.45703 -24159.4982147 -4045986.08398
571 -4317531.22038 -723746.562767 -3697027.87032
572 -3592218.75 -886091.247559 -3802686.03516
573 628690.577773 5168669.53264 -2392175.45758
574 58899.9786377 4829604.49219 -2150354.98047
575 -26981.2221527 3803882.56836 -1566424.80469
576 779729.858398 4367673.33984 -2556425.78125
577 252474.089243 5045329.91468 -2704404.34964
578 4649175.78125 1439501.09863 -1977811.76758
579 3773049.31641 -361372.528076 -1730888.42773
580 3403837.64648 -12049.3650436 -2395494.38477
581 4261571.77734 197118.19458 -2816401.61133
582 4156977.53906 113125.595093 -889875.671387
583 2617294.75218 854736.503467 -2160831.71253
584 5259348.63127 918714.004166 -2080412.5921
